timestamp,plate_text,confidence,vehicle_image_path,crop_type
2026-07-20T13:36:52,KWD111H,0.549,,
2026-07-20T13:36:52,HWJ111,0.578,,
2026-07-20T13:36:52,HWJ111,0.578,,
2026-07-20T13:36:52,YA411E,0.523,,
2026-07-20T13:36:52,79A111,0.537,,
2026-07-20T13:36:53,79A111,0.537,,
2026-07-20T13:36:53,PAJJIH,0.653,,
2026-07-20T13:36:53,79A11115,0.768,,
2026-07-20T13:36:53,79A11115,0.768,,
2026-07-20T13:36:53,29A11113,0.890,,
2026-07-20T13:36:53,29A11113,0.890,,
2026-07-20T13:36:53,29A31185,0.951,,
2026-07-20T13:36:53,29A23185,0.970,,
2026-07-20T13:36:53,29A33115,0.833,,
2026-07-20T13:36:53,SAJ011,0.522,,
2026-07-20T13:36:53,29A33115,0.833,,
2026-07-20T13:36:53,79A03131,0.674,,
2026-07-20T13:36:53,29A33185,0.956,,
2026-07-20T13:36:53,29A33185,0.956,,
2026-07-20T13:36:53,29A33103,0.830,,
2026-07-20T13:36:53,EXA33165,0.735,,
2026-07-20T13:36:53,EXA33165,0.735,,
2026-07-20T13:36:53,GAA1115,0.534,,
2026-07-20T13:36:53,29A31115,0.694,,
2026-07-20T13:36:53,29A31115,0.694,,
2026-07-20T13:36:53,29A13113,0.673,,
2026-07-20T13:36:53,291D1155,0.601,,
2026-07-20T13:36:53,291D1155,0.601,,
2026-07-20T13:36:53,GM131EB,0.536,,
2026-07-20T13:37:07,H0D118,0.579,,
2026-07-20T13:37:07,H0D118,0.579,,
2026-07-20T13:37:07,KMD1115,0.634,,
2026-07-20T13:37:07,KMD1115,0.634,,
2026-07-20T13:37:08,BAD1111,0.583,,
2026-07-20T13:37:08,2UK111,0.700,,
2026-07-20T13:37:08,2UK111,0.700,,
2026-07-20T13:37:08,Z0AX1165,0.643,,
2026-07-20T13:37:08,Z0AX1165,0.643,,
2026-07-20T13:37:08,1_A,0.738,,
2026-07-20T13:37:08,4__111,0.685,,
2026-07-20T13:37:08,4__111,0.685,,
2026-07-20T13:37:08,1_A171,0.657,,
2026-07-20T13:37:08,71A_11,0.689,,
2026-07-20T13:37:08,Z1A77166,0.708,,
2026-07-20T13:37:08,29A_115,0.646,,
2026-07-20T13:37:08,29A_115,0.646,,
2026-07-20T13:37:08,29A21145,0.914,,
2026-07-20T13:37:08,29A11195,0.896,,
2026-07-20T13:37:08,29A11195,0.896,,
2026-07-20T13:37:08,2_A111,0.688,,
2026-07-20T13:37:08,___311,0.541,,
2026-07-20T13:37:08,___311,0.541,,
2026-07-20T13:37:08,JJ22716,0.514,,
2026-07-20T13:37:08,KSY3311E,0.641,,
2026-07-20T13:37:08,29A33165,0.952,,
2026-07-20T13:37:08,29A33165,0.952,,
2026-07-20T13:37:08,79A33185,0.944,,
2026-07-20T13:37:08,29A33185,0.991,,
2026-07-20T13:37:08,29A33185,0.991,,
2026-07-20T13:37:09,39A33185,0.985,,
2026-07-20T13:37:09,39A33185,0.985,,
2026-07-20T13:37:09,79A33185,0.974,,
2026-07-20T13:37:09,BA331122,0.863,,
2026-07-20T13:37:09,29A73165,0.887,,
2026-07-20T13:37:09,29A30165,0.914,,
2026-07-20T13:37:09,29A30165,0.914,,
2026-07-20T13:37:09,2AA13144,0.573,,
2026-07-20T13:37:09,11A1114,0.532,,
2026-07-20T13:37:09,11A1114,0.532,,
2026-07-20T13:37:09,2A11114,0.599,,
2026-07-20T13:37:09,_A1111,0.609,,
2026-07-20T13:37:09,_A1111,0.609,,
2026-07-20T13:37:09,BA331P5,0.862,,
2026-07-20T13:37:09,99A33185,0.968,,
2026-07-20T13:37:09,99A33185,0.968,,
2026-07-20T13:37:10,29A33183,0.932,,
2026-07-20T13:37:10,29A33183,0.932,,
2026-07-20T13:37:10,BA37185,0.887,,
2026-07-20T13:37:10,79A11185,0.880,,
2026-07-20T13:37:10,BA37185,0.887,,
2026-07-20T13:37:10,PA331185,0.749,,
2026-07-20T13:37:10,PA331185,0.749,,
2026-07-20T13:37:10,9A31185,0.828,,
2026-07-20T13:37:10,29331165,0.585,,
2026-07-20T13:37:10,29331165,0.585,,
2026-07-20T13:37:11,2HA1111,0.697,,
2026-07-20T13:37:11,20A1011,0.618,,
2026-07-20T13:37:11,20A1011,0.618,,
2026-07-20T13:37:11,ZA1011K,0.733,,
2026-07-20T13:37:11,ZA1011K,0.733,,
2026-07-20T13:37:11,BA331RM,0.762,,
2026-07-20T13:37:11,BA331RM,0.762,,
2026-07-20T13:37:11,29A33185,1.000,,
2026-07-20T13:37:11,29A33185,1.000,,
2026-07-20T13:37:11,16A33163,0.746,,
2026-07-20T13:37:11,16A33163,0.746,,
2026-07-20T13:37:12,M4361,0.592,,
2026-07-20T13:37:12,SW553A,0.540,,
2026-07-20T13:37:12,29H33185,0.885,,
2026-07-20T13:37:12,79A33185,0.971,,
2026-07-20T13:37:12,PA331165,0.753,,
2026-07-20T13:37:12,29A11165,0.858,,
2026-07-20T13:37:12,29A11165,0.858,,
2026-07-20T13:37:12,2AX1115,0.600,,
2026-07-20T13:37:12,29A11111,0.778,,
2026-07-20T13:37:12,29A11111,0.778,,
2026-07-20T13:37:12,73A11166,0.634,,
2026-07-20T13:37:12,M27,0.610,,
2026-07-20T13:37:12,M27,0.610,,
2026-07-20T13:37:12,A1E,0.566,,
2026-07-20T13:37:12,1_111,0.514,,
2026-07-20T13:37:14,29A33105,0.850,,
2026-07-20T13:37:14,29A33105,0.850,,
2026-07-20T13:37:14,29A31105,0.927,,
2026-07-20T13:37:14,29A31105,0.927,,
2026-07-20T13:37:14,29A23105,0.886,,
2026-07-20T13:37:14,29A23105,0.886,,
2026-07-20T13:37:14,29A33185,0.989,,
2026-07-20T13:37:15,29A33185,0.922,,
2026-07-20T13:37:15,29A33186,0.893,,
2026-07-20T13:37:15,29A33186,0.893,,
2026-07-20T13:37:15,29A33113,0.897,,
2026-07-20T13:37:15,29A33103,0.927,,
2026-07-20T13:37:15,29A33165,0.976,,
2026-07-20T13:37:15,29A33165,0.976,,
2026-07-20T13:37:15,29A33103,0.924,,
2026-07-20T13:37:16,9A331185,0.750,,
2026-07-20T13:37:16,9A331185,0.750,,
2026-07-20T13:37:16,29A23185,0.908,,
2026-07-20T13:37:16,29A23185,0.908,,
2026-07-20T13:37:16,29A73113,0.876,,
2026-07-20T13:37:16,ZX331YW,0.643,,
2026-07-20T13:37:16,ZX331YW,0.643,,
2026-07-20T13:39:55,991D7115,0.562,,
2026-07-20T13:39:55,79A11195,0.815,,
2026-07-20T13:39:55,Z5617YV,0.559,,
2026-07-20T13:39:55,YS301W,0.563,,
2026-07-20T13:39:55,Y117T,0.534,,
2026-07-20T13:39:55,VN101WA,0.646,,
2026-07-20T13:39:55,ZM111W,0.523,,
2026-07-20T13:39:55,24A13115,0.681,,
2026-07-20T13:39:56,29A33185,0.937,,
2026-07-20T13:39:56,29A33185,0.937,,
2026-07-20T13:39:57,29A33105,0.951,,
2026-07-20T13:39:57,29A33105,0.951,,
2026-07-20T13:39:57,29A31185,0.829,,
2026-07-20T13:39:57,79A33185,0.974,,
2026-07-20T13:39:57,79A33185,0.974,,
2026-07-20T13:39:57,29A33145,0.933,,
2026-07-20T13:39:57,29A33145,0.933,,
2026-07-20T13:39:57,29A33165,0.970,,
2026-07-20T13:39:58,20F03195,0.544,,
2026-07-20T13:39:58,043KY,0.515,,
2026-07-20T13:39:58,29A23115,0.946,,
2026-07-20T13:39:58,29A23115,0.946,,
2026-07-20T13:39:58,7WJ31W,0.515,,
2026-07-20T13:40:05,FJ1111,0.544,,
2026-07-20T13:40:05,MT1111,0.559,,
2026-07-20T13:40:05,TT1114A,0.505,,
2026-07-20T13:40:05,THA1111,0.688,,
2026-07-20T13:40:05,TBA171AA,0.647,,
2026-07-20T13:40:05,7BA711_6,0.623,,
2026-07-20T13:40:05,39A33155,0.781,,
2026-07-20T13:40:05,29A33185,1.000,,
2026-07-20T13:40:05,29A33185,0.956,,
2026-07-20T13:40:06,29A33165,0.978,,
2026-07-20T13:40:06,29A33165,0.978,,
2026-07-20T13:40:06,94131155,0.548,,
2026-07-20T13:40:06,14A11133,0.514,,
2026-07-20T13:40:06,A33315,0.608,,
2026-07-20T13:40:06,33185,0.996,,
2026-07-20T13:40:06,33185,0.985,,
2026-07-20T13:40:06,J3185,0.812,,
2026-07-20T13:40:06,33153,0.638,,
2026-07-20T13:40:06,33188,0.718,,
2026-07-20T13:40:07,_31,0.701,,
2026-07-20T13:40:36,DA2719,0.589,,
2026-07-20T13:40:36,29A33185,1.000,,
2026-07-20T13:40:36,BA41115,0.506,,
2026-07-20T13:40:36,7_A1,0.781,,
2026-07-20T13:40:36,29A13145,0.749,,
2026-07-20T13:40:36,79A33185,0.891,,
2026-07-20T13:40:36,DAA118,0.681,,
2026-07-20T13:40:36,39A94185,0.847,,
2026-07-20T13:40:37,NA33185,0.913,,
2026-07-20T13:40:37,VA33185,0.919,,
2026-07-20T13:40:37,BA331RS,0.833,,
2026-07-20T13:40:37,69A33185,0.930,,
2026-07-20T13:40:37,39A33185,0.913,,
2026-07-20T13:40:38,39A33122,0.798,,
2026-07-20T13:40:39,99A33185,0.941,,
2026-07-20T13:40:39,19A33185,0.916,,
2026-07-20T13:40:39,29A33185,0.999,,
2026-07-20T13:40:41,09A33185,0.948,,
2026-07-20T13:40:42,69A33185,0.941,,
2026-07-20T13:40:42,29A33185,1.000,,
2026-07-20T13:40:42,29A33185,1.000,,
2026-07-20T13:40:42,39A33185,0.950,,
2026-07-20T13:40:42,99A33185,0.955,,
2026-07-20T13:40:42,993311,0.578,,
2026-07-20T13:40:42,29A22105,0.870,,
2026-07-20T13:40:42,20I11103,0.758,,
2026-07-20T13:40:42,3QI12106,0.691,,
2026-07-20T13:40:42,30A11406,0.685,,
2026-07-20T13:40:42,KQ144WA,0.547,,
2026-07-20T13:40:43,XWV411W,0.569,,
2026-07-20T13:40:43,29A52106,0.757,,
2026-07-20T13:40:43,79A33185,0.947,,
2026-07-20T13:40:44,19A33185,0.926,,
2026-07-20T13:40:45,AL771,0.607,,
2026-07-20T13:40:59,1ZA1111,0.668,,
2026-07-20T13:40:59,Z9A17195,0.708,,
2026-07-20T13:40:59,41A91155,0.688,,
2026-07-20T13:40:59,29A33185,0.872,,
2026-07-20T13:40:59,79A33185,0.978,,
2026-07-20T13:40:59,29A27185,0.914,,
2026-07-20T13:40:59,2XA111,0.683,,
2026-07-20T13:41:00,28A1115,0.835,,
2026-07-20T13:41:00,9A731185,0.699,,
2026-07-20T13:41:00,1515,0.629,,
2026-07-20T13:41:00,29A11185,0.761,,
2026-07-20T13:41:01,29A33185,1.000,,
2026-07-20T13:41:01,AA13165,0.678,,
2026-07-20T13:41:01,__1,0.548,,
2026-07-20T13:41:01,AA111,0.516,,
2026-07-20T13:41:29,11111,0.514,,
2026-07-20T13:41:29,29A331_5,0.897,,
2026-07-20T13:41:29,28A11105,0.807,,
2026-07-20T13:41:29,___111,0.682,,
2026-07-20T13:41:30,78A21113,0.746,,
2026-07-20T13:41:30,29A33185,0.977,,
2026-07-20T13:41:30,28A11135,0.827,,
2026-07-20T13:41:30,VA33115,0.868,,
2026-07-20T13:41:30,79A33185,0.946,,
2026-07-20T13:41:30,29A23115,0.862,,
2026-07-20T13:48:55,1SM111,0.527,,
2026-07-20T13:48:56,17,0.652,,
2026-07-20T13:48:56,4_TD711,0.590,,
2026-07-20T13:48:56,ZDA7710,0.632,,
2026-07-20T13:48:56,___7,0.533,,
2026-07-20T13:48:56,7111T166,0.562,,
2026-07-20T13:48:56,24111105,0.578,,
2026-07-20T13:48:56,27A13115,0.841,,
2026-07-20T13:48:56,KA11163,0.722,,
2026-07-20T13:48:56,29A13107,0.806,,
2026-07-20T13:48:56,24A31105,0.709,,
2026-07-20T13:48:57,___11,0.653,,
2026-07-20T13:48:57,29A31155,0.805,,
2026-07-20T13:48:57,29A37108,0.789,,
2026-07-20T13:48:57,HA21112,0.794,,
2026-07-20T13:48:57,9A311,0.649,,
2026-07-20T13:48:57,PA21115,0.729,,
2026-07-20T13:48:57,BA111N,0.648,,
2026-07-20T13:48:57,GA1111,0.613,,
2026-07-20T13:48:57,7AA11133,0.633,,
2026-07-20T13:48:57,79A33188,0.857,,
2026-07-20T13:48:57,29A33188,0.964,,
2026-07-20T13:48:57,29A33181,0.905,,
2026-07-20T13:48:57,79433105,0.843,,
2026-07-20T13:48:57,9A37115,0.698,,
2026-07-20T13:48:57,19A37185,0.894,,
2026-07-20T13:48:57,9A331165,0.693,,
2026-07-20T13:48:58,9A33115,0.829,,
2026-07-20T13:48:58,94A33165,0.770,,
2026-07-20T13:48:58,___111,0.608,,
2026-07-20T13:48:58,29A31166,0.821,,
2026-07-20T13:48:58,99A33117,0.753,,
2026-07-20T13:48:58,99A33185,0.664,,
2026-07-20T13:48:58,99A37185,0.840,,
2026-07-20T13:48:58,29A33185,0.991,captures/2026-07-20T13-48-58_29A33185.jpg,
2026-07-20T13:48:58,29A33185,0.984,,
2026-07-20T13:48:58,29A33161,0.851,,
2026-07-20T13:48:58,29A33102,0.874,,
2026-07-20T13:48:58,BA31185,0.754,,
2026-07-20T13:48:58,39A33185,0.936,,
2026-07-20T13:48:58,79A37185,0.961,,
2026-07-20T13:48:58,79A33185,0.986,,
2026-07-20T13:48:58,9A333165,0.658,,
2026-07-20T13:48:58,79A33185,0.991,captures/2026-07-20T13-48-58_79A33185.jpg,
2026-07-20T13:48:58,29A33107,0.848,,
2026-07-20T13:48:59,BA731185,0.742,,
2026-07-20T13:48:59,94331855,0.799,,
2026-07-20T13:48:59,VA111122,0.695,,
2026-07-20T13:49:02,WHAM,0.642,,
2026-07-20T13:49:02,MHH1M,0.562,,
2026-07-20T13:49:02,47A111,0.759,,
2026-07-20T13:49:02,_N__1,0.647,,
2026-07-20T13:49:03,94J3114,0.608,,
2026-07-20T13:49:03,0__111,0.516,,
2026-07-20T13:49:03,BA31185,0.729,,
2026-07-20T13:49:03,79A33185,0.994,captures/2026-07-20T13-49-03_79A33185.jpg,
2026-07-20T13:49:03,29A33185,0.968,,
2026-07-20T13:49:03,29A33185,0.947,,
2026-07-20T13:49:03,29A31145,0.831,,
2026-07-20T13:49:03,99A33185,0.950,,
2026-07-20T13:49:03,29A11165,0.820,,
2026-07-20T13:49:03,99A111_5,0.686,,
2026-07-20T13:49:03,SA33115,0.771,,
2026-07-20T13:49:03,99A31185,0.787,,
2026-07-20T13:49:03,PA331X9,0.739,,
2026-07-20T13:49:04,79A33185,0.976,,
2026-07-20T13:49:04,39A33185,0.874,,
2026-07-20T13:49:05,69A33185,0.970,,
2026-07-20T13:49:05,99A73185,0.833,,
2026-07-20T13:49:05,79A13185,0.915,,
2026-07-20T13:49:06,29A33185,0.989,,
2026-07-20T13:49:06,29A33185,0.994,captures/2026-07-20T13-49-06_29A33185.jpg,
2026-07-20T13:49:06,79A33185,0.966,,
2026-07-20T13:49:07,99A33185,0.948,,
2026-07-20T13:49:07,79A11195,0.832,,
2026-07-20T13:49:07,99A31142,0.761,,
2026-07-20T13:49:07,9A21112,0.710,,
2026-07-20T13:49:07,29A13185,0.883,,
2026-07-20T13:49:07,79A32185,0.931,,
2026-07-20T13:49:07,99A11185,0.734,,
2026-07-20T13:49:07,6,0.862,,
2026-07-20T13:49:07,BA1111W,0.681,,
2026-07-20T13:49:08,79A33185,0.984,,
2026-07-20T13:49:08,29A33105,0.877,,
2026-07-20T13:49:08,29A33115,0.909,,
2026-07-20T13:49:08,SA33116,0.698,,
2026-07-20T13:49:09,2A131155,0.602,,
2026-07-20T13:49:10,1411,0.701,,
2026-07-20T13:49:10,79A33185,0.987,,
2026-07-20T13:49:10,99331185,0.641,,
2026-07-20T13:49:10,29A33185,0.984,,
2026-07-20T13:49:10,29A33185,0.984,,
2026-07-20T13:49:10,79A33143,0.804,,
2026-07-20T13:49:11,79A33185,0.994,captures/2026-07-20T13-49-11_79A33185.jpg,
2026-07-20T13:49:11,16A10115,0.713,,
2026-07-20T13:49:12,NP3231A,0.535,,
2026-07-20T13:55:42,M,0.848,,
2026-07-20T13:55:43,M111,0.668,,
2026-07-20T13:55:43,41D1,0.602,,
2026-07-20T13:55:43,FB113105,0.524,,
2026-07-20T13:55:43,291111,0.528,,
2026-07-20T13:55:43,13,0.671,,
2026-07-20T13:55:43,M411,0.591,,
2026-07-20T13:55:43,747,0.597,,
2026-07-20T13:55:43,49166,0.565,,
2026-07-20T13:55:43,J3111,0.591,,
2026-07-20T13:55:43,29A23103,0.916,,
2026-07-20T13:55:43,28A23105,0.800,,
2026-07-20T13:55:43,28A33145,0.852,,
2026-07-20T13:55:43,29A33105,0.956,,
2026-07-20T13:55:43,29A13163,0.875,,
2026-07-20T13:55:43,29A23105,0.949,,
2026-07-20T13:55:43,29A13105,0.813,,
2026-07-20T13:55:43,29A33145,0.862,,
2026-07-20T13:55:43,29A33185,0.904,,
2026-07-20T13:55:43,29A23185,0.902,,
2026-07-20T13:55:43,29A73165,0.912,,
2026-07-20T13:55:43,22A11155,0.540,,
2026-07-20T13:55:43,29A10155,0.810,,
2026-07-20T13:55:43,28A33111,0.793,,
2026-07-20T13:55:43,29A11135,0.733,,
2026-07-20T13:55:44,29A33163,0.870,,
2026-07-20T13:55:44,29A71105,0.875,,
2026-07-20T13:55:44,29A33117,0.830,,
2026-07-20T13:55:44,29A13115,0.901,,
2026-07-20T13:55:44,29A3311,0.878,,
2026-07-20T13:55:44,29A1110,0.824,,
2026-07-20T13:55:44,29A3331,0.846,,
2026-07-20T13:55:44,29A2311,0.906,,
2026-07-20T13:55:44,29A73147,0.822,,
2026-07-20T13:55:44,29A73108,0.910,,
2026-07-20T13:55:44,BA13115,0.625,,
2026-07-20T13:55:44,A214,0.800,,
2026-07-20T13:55:45,1_1,0.534,,
2026-07-20T13:55:45,7SN141,0.632,,
2026-07-20T13:55:45,29A73113,0.750,,
2026-07-20T13:55:45,23A10185,0.773,,
2026-07-20T13:55:45,29A33189,0.943,,
2026-07-20T13:55:45,29A33183,0.915,,
2026-07-20T13:55:45,23A10114,0.786,,
2026-07-20T13:55:45,CB123A,0.605,,
2026-07-20T13:55:45,14100,0.525,,
2026-07-20T13:55:45,20A246,0.539,,
2026-07-20T13:55:45,19_1T,0.547,,
2026-07-20T13:55:45,SA,0.538,,
2026-07-20T13:55:45,7311,0.538,,
2026-07-20T13:55:45,74A01165,0.558,,
2026-07-20T13:55:45,26A33115,0.907,,
2026-07-20T13:55:45,29A33188,0.920,,
2026-07-20T13:55:46,74A711,0.544,,
2026-07-20T13:55:46,451311,0.602,,
2026-07-20T13:55:46,291331_5,0.540,,
2026-07-20T13:55:46,99A33163,0.695,,
2026-07-20T13:55:46,99A33185,0.936,,
2026-07-20T13:55:46,9A331185,0.764,,
2026-07-20T13:55:46,9A33185,0.808,,
2026-07-20T13:55:46,29A33105,0.893,,
2026-07-20T13:55:46,29A37185,0.830,,
2026-07-20T13:55:46,29A33187,0.944,,
2026-07-20T13:55:46,79A37185,0.853,,
2026-07-20T13:55:46,29A33185,0.960,,
2026-07-20T13:55:46,29A3316,0.895,,
2026-07-20T13:55:46,79A33183,0.811,,
2026-07-20T13:55:46,99A31155,0.626,,
2026-07-20T13:55:46,2A331105,0.587,,
2026-07-20T13:55:47,79A33169,0.846,,
2026-07-20T13:55:47,29A13185,0.941,,
2026-07-20T13:55:47,79A33185,0.909,,
2026-07-20T13:55:47,ZA33119,0.836,,
2026-07-20T13:55:47,99A33105,0.893,,
2026-07-20T13:55:47,9A331105,0.736,,
2026-07-20T13:55:47,79A33189,0.878,,
2026-07-20T13:55:47,79A33188,0.943,,
2026-07-20T13:55:47,29A23185,0.887,,
2026-07-20T13:55:47,29A31185,0.898,,
2026-07-20T13:55:47,29A33165,0.926,,
2026-07-20T13:55:48,29A33181,0.964,,
2026-07-20T13:55:48,19A97195,0.847,,
2026-07-20T13:55:48,BA_114,0.596,,
2026-07-20T13:55:48,29A3118,0.857,,
2026-07-20T13:55:48,79A21181,0.823,,
2026-07-20T13:55:48,9913118,0.617,,
2026-07-20T13:55:49,79A73185,0.886,,
2026-07-20T13:55:49,BA33185,0.835,,
2026-07-20T13:55:49,99A31185,0.851,,
2026-07-20T13:55:49,29A31188,0.860,,
2026-07-20T13:55:49,29A51181,0.729,,
2026-07-20T13:55:49,29A11162,0.756,,
2026-07-20T13:55:49,29A11155,0.829,,
2026-07-20T13:55:49,29A11102,0.806,,
2026-07-20T13:55:49,29A3711,0.769,,
2026-07-20T13:55:49,XPA371R,0.755,,
2026-07-20T13:55:49,69A33188,0.823,,
2026-07-20T13:55:49,BA4311,0.654,,
2026-07-20T13:55:49,19A33115,0.866,,
2026-07-20T13:55:49,SA331255,0.757,,
2026-07-20T13:55:49,19A33185,0.970,,
2026-07-20T13:55:49,9A3311,0.638,,
2026-07-20T13:55:49,BA5311,0.667,,
2026-07-20T13:55:49,JD2411E,0.623,,
2026-07-20T13:56:08,K,0.920,,
2026-07-20T13:56:09,__113V,0.560,,
2026-07-20T13:56:09,04133E,0.587,,
2026-07-20T13:56:09,33,0.652,,
2026-07-20T13:56:09,241111,0.641,,
2026-07-20T13:56:09,29A33165,0.917,,
2026-07-20T13:56:09,29A33185,0.993,captures/2026-07-20T13-56-09_29A33185.jpg,
2026-07-20T13:56:09,29A33195,0.849,,
2026-07-20T13:56:09,GA731154,0.617,,
2026-07-20T13:56:09,261466,0.546,,
2026-07-20T13:56:09,23A1011,0.671,,
2026-07-20T13:56:09,29A31155,0.725,,
2026-07-20T13:56:09,29333195,0.603,,
2026-07-20T13:56:09,79A33185,0.996,captures/2026-07-20T13-56-09_79A33185.jpg,
2026-07-20T13:56:09,29A30145,0.908,,
2026-07-20T13:56:09,23A13115,0.573,,
2026-07-20T13:56:10,23K3311,0.618,,
2026-07-20T13:56:10,25A33115,0.819,,
2026-07-20T13:56:10,29A13145,0.810,,
2026-07-20T13:56:10,2G11114,0.581,,
2026-07-20T13:56:10,29A33135,0.782,,
2026-07-20T13:56:10,2A333115,0.580,,
2026-07-20T13:56:10,29A33115,0.847,,
2026-07-20T13:56:10,29A33105,0.940,,
2026-07-20T13:56:10,191331,0.539,,
2026-07-20T13:56:10,13114,0.757,,
2026-07-20T13:56:10,73A13115,0.568,,
2026-07-20T13:56:10,3A331195,0.591,,
2026-07-20T13:56:10,9A33185,0.875,,
2026-07-20T13:56:11,9A331155,0.716,,
2026-07-20T13:56:11,29A33155,0.785,,
2026-07-20T13:56:11,29A33149,0.804,,
2026-07-20T13:56:12,19A33185,0.950,,
2026-07-20T13:56:12,29A33185,0.998,captures/2026-07-20T13-56-12_29A33185.jpg,
2026-07-20T13:56:12,29A33189,0.857,,
2026-07-20T13:56:12,29A13185,0.854,,
2026-07-20T13:56:12,2AA33185,0.738,,
2026-07-20T13:56:12,BA3714,0.681,,
2026-07-20T13:56:12,29A37183,0.836,,
2026-07-20T13:56:13,2A331185,0.669,,
2026-07-20T13:56:14,SM3311,0.616,,
2026-07-20T13:56:14,N,0.941,,
2026-07-20T13:56:14,29A33105,0.868,,
2026-07-20T13:56:14,29A13142,0.833,,
2026-07-20T13:56:14,2_A__1,0.612,,
2026-07-20T13:56:14,29,0.729,,
2026-07-20T13:56:14,BA_1115,0.660,,
2026-07-20T13:56:14,BAA1116,0.666,,
2026-07-20T13:56:14,76AA1185,0.702,,
2026-07-20T13:56:14,BAA11155,0.568,,
2026-07-20T13:56:15,79A33185,0.991,captures/2026-07-20T13-56-15_79A33185.jpg,
2026-07-20T13:56:15,29A33185,0.999,captures/2026-07-20T13-56-15_29A33185.jpg,
2026-07-20T13:56:15,29A33185,1.000,captures/2026-07-20T13-56-15_29A33185.jpg,
2026-07-20T13:56:15,99A33185,0.942,,
2026-07-20T13:56:16,BA33165,0.894,,
2026-07-20T13:56:24,2011,0.778,,
2026-07-20T13:56:24,M331,0.587,,
2026-07-20T13:56:24,1711,0.747,,
2026-07-20T13:56:24,PA33116,0.636,,
2026-07-20T13:56:24,VA111022,0.687,,
2026-07-20T13:56:24,___11,0.623,,
2026-07-20T13:56:24,NBD111,0.639,,
2026-07-20T13:56:24,WUW1116,0.535,,
2026-07-20T13:56:24,K1111,0.745,,
2026-07-20T13:56:24,K__11,0.749,,
2026-07-20T13:56:24,7111113,0.599,,
2026-07-20T13:56:24,6421155,0.661,,
2026-07-20T13:56:24,_111,0.752,,
2026-07-20T13:56:24,3411,0.695,,
2026-07-20T13:56:24,2411,0.679,,
2026-07-20T13:56:24,15777,0.559,,
2026-07-20T13:56:24,4981,0.617,,
2026-07-20T13:56:24,4777,0.522,,
2026-07-20T13:56:25,SN371C,0.669,,
2026-07-20T13:56:25,ZA13014,0.505,,
2026-07-20T13:56:25,SN2331TE,0.647,,
2026-07-20T13:56:25,28714,0.609,,
2026-07-20T13:56:25,3461,0.595,,
2026-07-20T13:56:25,29A31185,0.884,,
2026-07-20T13:56:25,29A33185,0.864,,
2026-07-20T13:56:25,26A10113,0.578,,
2026-07-20T13:56:25,___2,0.510,,
2026-07-20T13:56:25,19,0.583,,
2026-07-20T13:56:25,____7,0.533,,
2026-07-20T13:56:25,3933116,0.740,,
2026-07-20T13:56:25,79A33185,0.987,,
2026-07-20T13:56:26,99A33185,0.931,,
2026-07-20T13:56:26,19A33185,0.940,,
2026-07-20T13:56:27,39A33185,0.948,,
2026-07-20T13:56:27,SA331155,0.685,,
2026-07-20T13:56:28,29A33185,0.954,,
2026-07-20T13:56:28,SA331855,0.808,,
2026-07-20T13:56:29,79A33185,0.896,,
2026-07-20T13:56:29,49A33114,0.774,,
2026-07-20T13:56:29,V271,0.548,,
2026-07-20T13:56:29,AJ4277,0.533,,
2026-07-20T13:57:37,__07,0.540,,
2026-07-20T13:57:37,3882,0.545,,
2026-07-20T13:57:37,D_344,0.618,,
2026-07-20T13:57:37,DAK988,0.547,,
2026-07-20T13:57:37,3HF133,0.535,,
2026-07-20T13:57:37,30C124,0.623,,
2026-07-20T13:57:37,SUF7444,0.567,,
2026-07-20T13:57:37,34133,0.509,,
2026-07-20T13:57:38,GAY1063,0.883,,
2026-07-20T13:57:38,GAV1063,0.988,,
2026-07-20T13:57:38,50Z144,0.502,,
2026-07-20T13:57:38,SHP733,0.510,,
2026-07-20T13:57:38,C_T334,0.526,,
2026-07-20T13:57:38,GAV1644,0.905,,
2026-07-20T13:57:38,BVP163,0.525,,
2026-07-20T13:57:38,EAT1064,0.935,,
2026-07-20T13:57:38,GYV1063,0.768,,
2026-07-20T13:57:38,GAV1064,0.953,,
2026-07-20T13:57:38,GY1063,0.679,,
2026-07-20T13:57:38,GAV1054,0.926,,
2026-07-20T13:57:38,EAY1064,0.983,,
2026-07-20T13:57:38,GAY7063,0.968,,
2026-07-20T13:57:38,CAV1064,0.916,,
2026-07-20T13:57:39,GAV1863,0.963,,
2026-07-20T13:57:39,GAY1064,0.949,,
2026-07-20T13:57:39,6I1234,0.699,,
2026-07-20T13:57:39,GAV7063,0.976,,
2026-07-20T13:57:39,6VY1044,0.715,,
2026-07-20T13:57:39,EAY7041,0.772,,
2026-07-20T13:57:39,EA_106,0.695,,
2026-07-20T13:57:39,EJV1063,0.900,,
2026-07-20T13:57:39,6AY1044,0.922,,
2026-07-20T13:57:39,EIP405,0.666,,
2026-07-20T13:57:39,EAV1064,0.945,,
2026-07-20T13:57:40,6AV1064,0.945,,
2026-07-20T13:57:40,GAV1043,0.855,,
2026-07-20T13:57:40,GIY1064,0.914,,
2026-07-20T13:57:40,GAV1053,0.971,,
2026-07-20T13:57:40,CAY7063,0.914,,
2026-07-20T13:57:40,61Y1063,0.697,,
2026-07-20T13:57:40,EAT7064,0.888,,
2026-07-20T13:57:40,EAY1063,0.851,,
